Fecha,Dia_Semana,Mes,Anio,Dia_Anio,Es_Feriado,Temperatura_Max_Prevista,Promocion_Croissant,Precio_Nuestro,Precio_Competencia,Cantidad_Vendida
2022-03-01,martes,3,2022,60,0,29.2,0,1.51,1.45,69
2022-03-02,miércoles,3,2022,61,0,25.7,0,1.51,1.45,107
2022-03-03,jueves,3,2022,62,0,31.4,1,1.53,1.62,146
2022-03-04,viernes,3,2022,63,0,28.7,0,1.54,1.54,113
2022-03-05,sábado,3,2022,64,0,26.0,0,1.56,1.51,144
2022-03-06,domingo,3,2022,65,0,21.5,0,1.52,1.55,149
2022-03-07,lunes,3,2022,66,0,31.0,0,1.52,1.56,83
2022-03-08,martes,3,2022,67,0,23.5,0,1.55,1.47,88
2022-03-09,miércoles,3,2022,68,0,22.8,1,1.54,1.47,164
2022-03-10,jueves,3,2022,69,0,28.0,0,1.56,1.51,106
2022-03-11,viernes,3,2022,70,0,30.7,1,1.54,1.59,163
2022-03-12,sábado,3,2022,71,0,28.5,0,1.51,1.57,131
2022-03-13,domingo,3,2022,72,0,26.7,0,1.5,1.58,119
2022-03-14,lunes,3,2022,73,0,26.6,0,1.5,1.6,83
2022-03-15,martes,3,2022,74,0,27.0,0,1.54,1.62,98
2022-03-16,miércoles,3,2022,75,0,26.6,1,1.55,1.55,158
2022-03-17,jueves,3,2022,76,0,25.5,0,1.57,1.66,98
2022-03-18,viernes,3,2022,77,0,25.0,1,1.55,1.47,169
2022-03-19,sábado,3,2022,78,0,24.6,0,1.55,1.56,143
2022-03-20,domingo,3,2022,79,0,23.0,0,1.52,1.59,135
2022-03-21,lunes,3,2022,80,0,23.8,0,1.51,1.58,94
2022-03-22,martes,3,2022,81,0,20.8,0,1.55,1.55,107
2022-03-23,miércoles,3,2022,82,0,23.9,1,1.54,1.52,173
2022-03-24,jueves,3,2022,83,0,21.9,1,1.53,1.63,147
2022-03-25,viernes,3,2022,84,0,21.5,1,1.54,1.56,175
2022-03-26,sábado,3,2022,85,0,23.9,0,1.54,1.6,139
2022-03-27,domingo,3,2022,86,0,26.2,0,1.56,1.5,126
2022-03-28,lunes,3,2022,87,0,25.1,0,1.56,1.65,96
2022-03-29,martes,3,2022,88,0,20.0,0,1.54,1.58,96
2022-03-30,miércoles,3,2022,89,0,21.0,0,1.55,1.7,107
2022-03-31,jueves,3,2022,90,0,24.7,0,1.54,1.58,109
2022-04-01,viernes,4,2022,91,0,20.6,0,1.52,1.53,112
2022-04-02,sábado,4,2022,92,0,22.0,0,1.54,1.58,130
2022-04-03,domingo,4,2022,93,0,23.4,0,1.5,1.57,119
2022-04-04,lunes,4,2022,94,0,20.2,1,1.55,1.62,154
2022-04-05,martes,4,2022,95,0,22.1,0,1.51,1.53,78
2022-04-06,miércoles,4,2022,96,0,19.1,0,1.54,1.49,103
2022-04-07,jueves,4,2022,97,0,20.4,0,1.51,1.62,91
2022-04-08,viernes,4,2022,98,0,22.1,1,1.54,1.59,170
2022-04-09,sábado,4,2022,99,0,18.1,0,1.53,1.6,138
2022-04-10,domingo,4,2022,100,0,22.0,0,1.5,1.51,124
2022-04-11,lunes,4,2022,101,0,20.9,1,1.54,1.46,153
2022-04-12,martes,4,2022,102,0,21.8,0,1.52,1.61,98
2022-04-13,miércoles,4,2022,103,0,21.0,0,1.55,1.63,95
2022-04-14,jueves,4,2022,104,0,23.1,1,1.53,1.49,158
2022-04-15,viernes,4,2022,105,1,20.5,1,1.54,1.57,219
2022-04-16,sábado,4,2022,106,0,19.2,0,1.51,1.61,133
2022-04-17,domingo,4,2022,107,0,20.1,0,1.52,1.48,130
2022-04-18,lunes,4,2022,108,0,20.8,0,1.52,1.66,85
2022-04-19,martes,4,2022,109,0,19.6,0,1.55,1.52,68
2022-04-20,miércoles,4,2022,110,0,19.4,1,1.56,1.61,158
2022-04-21,jueves,4,2022,111,0,17.8,0,1.51,1.64,85
2022-04-22,viernes,4,2022,112,0,17.7,0,1.55,1.59,127
2022-04-23,sábado,4,2022,113,0,16.0,1,1.49,1.5,193
2022-04-24,domingo,4,2022,114,0,22.2,0,1.51,1.57,124
2022-04-25,lunes,4,2022,115,0,16.0,0,1.51,1.47,85
2022-04-26,martes,4,2022,116,0,17.0,0,1.5,1.55,83
2022-04-27,miércoles,4,2022,117,0,16.7,1,1.5,1.58,139
2022-04-28,jueves,4,2022,118,0,19.8,0,1.54,1.57,98
2022-04-29,viernes,4,2022,119,0,17.2,0,1.53,1.62,123
2022-04-30,sábado,4,2022,120,0,20.2,0,1.54,1.56,140
2022-05-01,domingo,5,2022,121,0,16.2,1,1.54,1.44,181
2022-05-02,lunes,5,2022,122,0,17.9,0,1.54,1.49,62
2022-05-03,martes,5,2022,123,0,15.5,0,1.54,1.62,76
2022-05-04,miércoles,5,2022,124,0,21.3,0,1.53,1.6,79
2022-05-05,jueves,5,2022,125,0,14.5,0,1.51,1.62,87
2022-05-06,viernes,5,2022,126,0,17.3,0,1.55,1.59,108
2022-05-07,sábado,5,2022,127,0,17.8,0,1.52,1.47,119
2022-05-08,domingo,5,2022,128,0,17.2,0,1.51,1.54,109
2022-05-09,lunes,5,2022,129,0,15.8,0,1.53,1.53,76
2022-05-10,martes,5,2022,130,0,15.8,0,1.51,1.52,58
2022-05-11,miércoles,5,2022,131,0,16.0,0,1.52,1.45,73
2022-05-12,jueves,5,2022,132,0,15.4,0,1.54,1.67,83
2022-05-13,viernes,5,2022,133,0,17.5,0,1.54,1.53,89
2022-05-14,sábado,5,2022,134,0,19.8,0,1.51,1.63,133
2022-05-15,domingo,5,2022,135,0,14.1,0,1.52,1.56,104
2022-05-16,lunes,5,2022,136,0,12.4,0,1.55,1.64,72
2022-05-17,martes,5,2022,137,0,14.8,0,1.54,1.57,74
2022-05-18,miércoles,5,2022,138,0,20.0,0,1.57,1.65,89
2022-05-19,jueves,5,2022,139,0,13.1,0,1.55,1.46,79
2022-05-20,viernes,5,2022,140,0,17.8,0,1.55,1.65,106
2022-05-21,sábado,5,2022,141,0,17.7,0,1.5,1.6,130
2022-05-22,domingo,5,2022,142,0,13.1,0,1.55,1.58,113
2022-05-23,lunes,5,2022,143,0,15.2,0,1.53,1.48,61
2022-05-24,martes,5,2022,144,0,17.2,0,1.52,1.53,60
2022-05-25,miércoles,5,2022,145,0,13.1,0,1.53,1.64,80
2022-05-26,jueves,5,2022,146,0,13.3,0,1.55,1.56,77
2022-05-27,viernes,5,2022,147,0,12.4,1,1.54,1.57,180
2022-05-28,sábado,5,2022,148,0,11.4,0,1.51,1.5,127
2022-05-29,domingo,5,2022,149,0,12.0,0,1.54,1.47,108
2022-05-30,lunes,5,2022,150,0,10.7,0,1.52,1.58,64
2022-05-31,martes,5,2022,151,0,13.1,0,1.53,1.44,73
2022-06-01,miércoles,6,2022,152,0,11.4,0,1.52,1.56,60
2022-06-02,jueves,6,2022,153,0,13.3,0,1.53,1.64,69
2022-06-03,viernes,6,2022,154,0,9.6,0,1.55,1.55,79
2022-06-04,sábado,6,2022,155,0,13.2,0,1.51,1.52,112
2022-06-05,domingo,6,2022,156,0,14.1,0,1.57,1.5,109
2022-06-06,lunes,6,2022,157,0,8.4,0,1.49,1.54,64
2022-06-07,martes,6,2022,158,0,13.0,0,1.52,1.42,56
2022-06-08,miércoles,6,2022,159,0,14.6,0,1.54,1.59,56
2022-06-09,jueves,6,2022,160,0,9.6,0,1.54,1.5,75
2022-06-10,viernes,6,2022,161,0,15.3,0,1.53,1.52,81
2022-06-11,sábado,6,2022,162,0,12.7,0,1.53,1.58,114
2022-06-12,domingo,6,2022,163,0,10.3,0,1.54,1.49,98
2022-06-13,lunes,6,2022,164,0,11.5,0,1.53,1.58,70
2022-06-14,martes,6,2022,165,0,12.7,0,1.56,1.56,61
2022-06-15,miércoles,6,2022,166,0,11.6,0,1.55,1.66,69
2022-06-16,jueves,6,2022,167,0,12.4,0,1.55,1.55,76
2022-06-17,viernes,6,2022,168,0,9.4,0,1.51,1.51,104
2022-06-18,sábado,6,2022,169,0,11.5,0,1.53,1.5,119
2022-06-19,domingo,6,2022,170,0,8.3,0,1.52,1.52,102
2022-06-20,lunes,6,2022,171,0,10.8,0,1.51,1.49,62
2022-06-21,martes,6,2022,172,0,9.1,0,1.54,1.6,59
2022-06-22,miércoles,6,2022,173,0,9.4,0,1.52,1.5,59
2022-06-23,jueves,6,2022,174,0,13.3,1,1.54,1.64,144
2022-06-24,viernes,6,2022,175,0,12.9,0,1.51,1.59,83
2022-06-25,sábado,6,2022,176,0,11.9,0,1.56,1.49,115
2022-06-26,domingo,6,2022,177,0,8.4,0,1.51,1.54,95
2022-06-27,lunes,6,2022,178,0,9.9,0,1.53,1.48,72
2022-06-28,martes,6,2022,179,0,12.9,0,1.55,1.57,68
2022-06-29,miércoles,6,2022,180,0,10.7,0,1.52,1.61,70
2022-06-30,jueves,6,2022,181,0,15.0,0,1.55,1.59,73
2022-07-01,viernes,7,2022,182,0,11.1,0,1.51,1.57,81
2022-07-02,sábado,7,2022,183,0,10.7,0,1.56,1.57,111
2022-07-03,domingo,7,2022,184,0,9.7,0,1.53,1.56,108
2022-07-04,lunes,7,2022,185,0,10.5,1,1.52,1.46,116
2022-07-05,martes,7,2022,186,0,9.9,0,1.52,1.58,48
2022-07-06,miércoles,7,2022,187,0,11.6,0,1.55,1.58,70
2022-07-07,jueves,7,2022,188,0,12.1,0,1.52,1.55,72
2022-07-08,viernes,7,2022,189,0,8.5,0,1.51,1.48,74
2022-07-09,sábado,7,2022,190,0,7.4,0,1.53,1.54,103
2022-07-10,domingo,7,2022,191,0,6.4,0,1.51,1.52,93
2022-07-11,lunes,7,2022,192,0,11.1,0,1.57,1.49,50
2022-07-12,martes,7,2022,193,0,7.8,1,1.52,1.52,112
2022-07-13,miércoles,7,2022,194,0,5.7,0,1.55,1.61,63
2022-07-14,jueves,7,2022,195,0,10.8,0,1.53,1.65,67
2022-07-15,viernes,7,2022,196,0,15.0,1,1.51,1.53,138
2022-07-16,sábado,7,2022,197,0,10.0,0,1.53,1.54,107
2022-07-17,domingo,7,2022,198,0,11.7,0,1.55,1.47,98
2022-07-18,lunes,7,2022,199,0,10.2,0,1.53,1.63,59
2022-07-19,martes,7,2022,200,0,9.8,0,1.55,1.46,66
2022-07-20,miércoles,7,2022,201,0,11.9,0,1.55,1.68,71
2022-07-21,jueves,7,2022,202,0,9.4,0,1.55,1.56,56
2022-07-22,viernes,7,2022,203,0,10.6,0,1.52,1.56,89
2022-07-23,sábado,7,2022,204,0,10.7,0,1.51,1.66,118
2022-07-24,domingo,7,2022,205,0,8.7,0,1.52,1.42,93
2022-07-25,lunes,7,2022,206,0,12.1,0,1.53,1.57,48
2022-07-26,martes,7,2022,207,0,9.8,0,1.54,1.55,59
2022-07-27,miércoles,7,2022,208,0,8.6,0,1.49,1.45,63
2022-07-28,jueves,7,2022,209,0,11.3,0,1.53,1.6,62
2022-07-29,viernes,7,2022,210,0,8.4,0,1.53,1.57,73
2022-07-30,sábado,7,2022,211,0,10.3,0,1.52,1.6,110
2022-07-31,domingo,7,2022,212,0,10.3,0,1.56,1.5,95
2022-08-01,lunes,8,2022,213,0,12.5,1,1.54,1.62,133
2022-08-02,martes,8,2022,214,0,11.3,0,1.56,1.49,59
2022-08-03,miércoles,8,2022,215,0,10.4,0,1.53,1.46,57
2022-08-04,jueves,8,2022,216,0,12.1,0,1.55,1.5,67
2022-08-05,viernes,8,2022,217,0,13.3,0,1.56,1.4,87
2022-08-06,sábado,8,2022,218,0,11.7,0,1.56,1.52,108
2022-08-07,domingo,8,2022,219,0,10.7,0,1.51,1.69,94
2022-08-08,lunes,8,2022,220,0,8.1,0,1.52,1.51,58
2022-08-09,martes,8,2022,221,0,8.7,1,1.52,1.42,111
2022-08-10,miércoles,8,2022,222,0,10.3,1,1.54,1.47,142
2022-08-11,jueves,8,2022,223,0,9.7,0,1.54,1.59,76
2022-08-12,viernes,8,2022,224,0,10.6,0,1.51,1.57,76
2022-08-13,sábado,8,2022,225,0,11.2,0,1.53,1.53,118
2022-08-14,domingo,8,2022,226,0,12.2,0,1.49,1.44,93
2022-08-15,lunes,8,2022,227,1,11.1,1,1.56,1.49,188
2022-08-16,martes,8,2022,228,0,12.3,0,1.52,1.48,61
2022-08-17,miércoles,8,2022,229,0,11.6,0,1.53,1.52,57
2022-08-18,jueves,8,2022,230,0,7.6,1,1.52,1.59,130
2022-08-19,viernes,8,2022,231,0,9.7,0,1.55,1.6,91
2022-08-20,sábado,8,2022,232,0,11.4,0,1.47,1.47,110
2022-08-21,domingo,8,2022,233,0,9.4,0,1.53,1.59,103
2022-08-22,lunes,8,2022,234,0,13.1,0,1.53,1.63,78
2022-08-23,martes,8,2022,235,0,15.1,0,1.52,1.61,59
2022-08-24,miércoles,8,2022,236,0,14.5,0,1.56,1.61,69
2022-08-25,jueves,8,2022,237,0,11.8,0,1.51,1.49,83
2022-08-26,viernes,8,2022,238,0,15.3,0,1.55,1.56,89
2022-08-27,sábado,8,2022,239,0,12.7,0,1.54,1.51,98
2022-08-28,domingo,8,2022,240,0,11.9,0,1.56,1.62,107
2022-08-29,lunes,8,2022,241,0,11.4,0,1.52,1.57,54
2022-08-30,martes,8,2022,242,0,12.2,0,1.52,1.61,76
2022-08-31,miércoles,8,2022,243,0,12.1,0,1.55,1.67,63
2022-09-01,jueves,9,2022,244,0,13.4,0,1.54,1.54,105
2022-09-02,viernes,9,2022,245,0,13.5,0,1.5,1.57,110
2022-09-03,sábado,9,2022,246,0,13.3,0,1.52,1.41,112
2022-09-04,domingo,9,2022,247,0,14.3,0,1.54,1.52,111
2022-09-05,lunes,9,2022,248,0,15.9,1,1.55,1.55,136
2022-09-06,martes,9,2022,249,0,15.6,0,1.52,1.49,77
2022-09-07,miércoles,9,2022,250,0,10.8,0,1.47,1.6,84
2022-09-08,jueves,9,2022,251,0,8.8,0,1.54,1.46,89
2022-09-09,viernes,9,2022,252,0,15.9,0,1.51,1.49,95
2022-09-10,sábado,9,2022,253,0,11.5,0,1.49,1.47,119
2022-09-11,domingo,9,2022,254,0,13.9,1,1.47,1.51,181
2022-09-12,lunes,9,2022,255,0,12.1,0,1.55,1.59,79
2022-09-13,martes,9,2022,256,0,11.0,0,1.53,1.62,77
2022-09-14,miércoles,9,2022,257,0,15.9,0,1.53,1.53,79
2022-09-15,jueves,9,2022,258,0,16.4,0,1.56,1.56,87
2022-09-16,viernes,9,2022,259,0,13.9,0,1.54,1.43,77
2022-09-17,sábado,9,2022,260,0,10.0,0,1.56,1.54,123
2022-09-18,domingo,9,2022,261,0,14.3,0,1.5,1.6,116
2022-09-19,lunes,9,2022,262,0,16.3,0,1.53,1.54,85
2022-09-20,martes,9,2022,263,0,12.7,0,1.5,1.62,63
2022-09-21,miércoles,9,2022,264,0,16.2,0,1.53,1.55,89
2022-09-22,jueves,9,2022,265,0,16.0,0,1.52,1.47,81
2022-09-23,viernes,9,2022,266,0,17.3,0,1.54,1.46,98
2022-09-24,sábado,9,2022,267,0,16.6,0,1.53,1.54,135
2022-09-25,domingo,9,2022,268,0,14.5,0,1.54,1.63,118
2022-09-26,lunes,9,2022,269,0,19.0,1,1.54,1.63,151
2022-09-27,martes,9,2022,270,0,16.5,0,1.57,1.57,73
2022-09-28,miércoles,9,2022,271,0,16.9,0,1.52,1.54,73
2022-09-29,jueves,9,2022,272,0,15.3,0,1.51,1.53,82
2022-09-30,viernes,9,2022,273,0,16.4,0,1.53,1.53,91
2022-10-01,sábado,10,2022,274,0,15.7,0,1.51,1.48,133
2022-10-02,domingo,10,2022,275,0,17.3,0,1.56,1.5,103
2022-10-03,lunes,10,2022,276,0,21.2,0,1.52,1.47,86
2022-10-04,martes,10,2022,277,0,15.2,0,1.52,1.43,81
2022-10-05,miércoles,10,2022,278,0,14.9,0,1.52,1.5,86
2022-10-06,jueves,10,2022,279,0,21.2,0,1.54,1.5,94
2022-10-07,viernes,10,2022,280,0,18.0,0,1.53,1.61,99
2022-10-08,sábado,10,2022,281,0,17.3,0,1.52,1.47,148
2022-10-09,domingo,10,2022,282,0,20.9,0,1.56,1.72,127
2022-10-10,lunes,10,2022,283,0,17.8,0,1.51,1.46,82
2022-10-11,martes,10,2022,284,0,22.8,0,1.53,1.54,75
2022-10-12,miércoles,10,2022,285,1,20.7,0,1.54,1.51,158
2022-10-13,jueves,10,2022,286,0,18.5,1,1.5,1.43,161
2022-10-14,viernes,10,2022,287,0,24.0,0,1.54,1.64,117
2022-10-15,sábado,10,2022,288,0,18.6,0,1.51,1.4,138
2022-10-16,domingo,10,2022,289,0,21.5,0,1.55,1.68,131
2022-10-17,lunes,10,2022,290,0,20.8,0,1.51,1.65,85
2022-10-18,martes,10,2022,291,0,23.0,0,1.54,1.56,71
2022-10-19,miércoles,10,2022,292,0,23.6,0,1.55,1.62,86
2022-10-20,jueves,10,2022,293,0,20.8,0,1.55,1.6,93
2022-10-21,viernes,10,2022,294,0,19.4,0,1.53,1.56,118
2022-10-22,sábado,10,2022,295,0,22.0,0,1.53,1.52,136
2022-10-23,domingo,10,2022,296,0,19.9,0,1.52,1.53,137
2022-10-24,lunes,10,2022,297,0,25.4,0,1.56,1.54,87
2022-10-25,martes,10,2022,298,0,21.8,0,1.52,1.53,81
2022-10-26,miércoles,10,2022,299,0,21.0,0,1.51,1.48,74
2022-10-27,jueves,10,2022,300,0,22.3,0,1.54,1.65,107
2022-10-28,viernes,10,2022,301,0,19.4,0,1.51,1.41,118
2022-10-29,sábado,10,2022,302,0,20.3,0,1.51,1.61,126
2022-10-30,domingo,10,2022,303,0,24.8,1,1.5,1.48,196
2022-10-31,lunes,10,2022,304,1,21.2,0,1.52,1.49,152
2022-11-01,martes,11,2022,305,1,20.6,0,1.53,1.55,144
2022-11-02,miércoles,11,2022,306,0,24.0,0,1.53,1.56,112
2022-11-03,jueves,11,2022,307,0,25.4,0,1.55,1.53,111
2022-11-04,viernes,11,2022,308,0,24.7,0,1.54,1.56,123
2022-11-05,sábado,11,2022,309,0,25.4,0,1.53,1.57,146
2022-11-06,domingo,11,2022,310,0,22.0,0,1.53,1.57,142
2022-11-07,lunes,11,2022,311,0,20.9,0,1.54,1.55,93
2022-11-08,martes,11,2022,312,0,26.9,0,1.56,1.61,89
2022-11-09,miércoles,11,2022,313,0,23.4,0,1.53,1.63,95
2022-11-10,jueves,11,2022,314,0,23.7,0,1.52,1.6,103
2022-11-11,viernes,11,2022,315,0,27.0,0,1.51,1.48,111
2022-11-12,sábado,11,2022,316,0,25.6,0,1.5,1.66,140
2022-11-13,domingo,11,2022,317,0,25.6,0,1.54,1.58,133
2022-11-14,lunes,11,2022,318,0,29.1,0,1.54,1.5,82
2022-11-15,martes,11,2022,319,0,23.7,0,1.54,1.5,97
2022-11-16,miércoles,11,2022,320,0,26.9,0,1.53,1.66,84
2022-11-17,jueves,11,2022,321,0,25.4,0,1.56,1.47,98
2022-11-18,viernes,11,2022,322,0,25.9,0,1.52,1.66,120
2022-11-19,sábado,11,2022,323,0,28.6,0,1.55,1.48,132
2022-11-20,domingo,11,2022,324,0,26.7,0,1.53,1.6,130
2022-11-21,lunes,11,2022,325,0,26.9,0,1.52,1.55,77
2022-11-22,martes,11,2022,326,0,28.1,0,1.54,1.55,90
2022-11-23,miércoles,11,2022,327,0,25.4,0,1.54,1.63,104
2022-11-24,jueves,11,2022,328,0,24.5,0,1.54,1.58,107
2022-11-25,viernes,11,2022,329,0,24.3,0,1.53,1.61,128
2022-11-26,sábado,11,2022,330,0,22.6,0,1.53,1.48,146
2022-11-27,domingo,11,2022,331,0,30.7,0,1.58,1.48,124
2022-11-28,lunes,11,2022,332,0,24.5,0,1.55,1.51,93
2022-11-29,martes,11,2022,333,0,26.4,0,1.54,1.6,97
2022-11-30,miércoles,11,2022,334,0,26.4,0,1.53,1.49,81
2022-12-01,jueves,12,2022,335,0,27.7,0,1.55,1.47,98
2022-12-02,viernes,12,2022,336,0,28.9,0,1.54,1.57,133
2022-12-03,sábado,12,2022,337,0,29.1,0,1.53,1.58,126
2022-12-04,domingo,12,2022,338,0,26.3,0,1.52,1.53,138
2022-12-05,lunes,12,2022,339,1,27.3,0,1.53,1.46,169
2022-12-06,martes,12,2022,340,1,28.3,0,1.47,1.4,139
2022-12-07,miércoles,12,2022,341,0,27.3,1,1.53,1.64,168
2022-12-08,jueves,12,2022,342,1,31.1,0,1.52,1.55,154
2022-12-09,viernes,12,2022,343,1,29.0,0,1.56,1.66,179
2022-12-10,sábado,12,2022,344,0,29.6,0,1.53,1.6,146
2022-12-11,domingo,12,2022,345,0,29.5,0,1.51,1.59,131
2022-12-12,lunes,12,2022,346,0,30.7,0,1.53,1.48,100
2022-12-13,martes,12,2022,347,0,28.8,0,1.51,1.61,110
2022-12-14,miércoles,12,2022,348,0,25.9,0,1.54,1.63,106
2022-12-15,jueves,12,2022,349,0,29.4,0,1.54,1.62,95
2022-12-16,viernes,12,2022,350,0,27.4,1,1.55,1.54,195
2022-12-17,sábado,12,2022,351,0,27.7,0,1.51,1.54,147
2022-12-18,domingo,12,2022,352,0,30.0,0,1.53,1.5,137
2022-12-19,lunes,12,2022,353,0,31.4,1,1.5,1.5,140
2022-12-20,martes,12,2022,354,0,29.0,0,1.54,1.65,91
2022-12-21,miércoles,12,2022,355,0,29.7,0,1.54,1.54,103
2022-12-22,jueves,12,2022,356,0,32.5,1,1.54,1.53,182
2022-12-23,viernes,12,2022,357,0,29.7,0,1.53,1.58,115
2022-12-24,sábado,12,2022,358,0,34.5,0,1.54,1.65,129
2022-12-25,domingo,12,2022,359,0,30.5,0,1.56,1.66,161
2022-12-26,lunes,12,2022,360,0,25.9,0,1.52,1.46,105
2022-12-27,martes,12,2022,361,0,31.0,0,1.53,1.52,90
2022-12-28,miércoles,12,2022,362,0,30.3,0,1.51,1.48,105
2022-12-29,jueves,12,2022,363,0,32.1,0,1.51,1.6,102
2022-12-30,viernes,12,2022,364,0,31.0,0,1.53,1.62,126
2022-12-31,sábado,12,2022,365,0,29.4,0,1.55,1.66,148
2023-01-01,domingo,1,2023,1,0,27.3,0,1.57,1.59,147
2023-01-02,lunes,1,2023,2,0,29.3,1,1.57,1.68,173
2023-01-03,martes,1,2023,3,0,28.1,1,1.57,1.54,167
2023-01-04,miércoles,1,2023,4,0,28.7,0,1.57,1.61,125
2023-01-05,jueves,1,2023,5,0,31.0,0,1.58,1.53,101
2023-01-06,viernes,1,2023,6,1,33.2,0,1.55,1.65,171
2023-01-07,sábado,1,2023,7,0,30.7,0,1.6,1.63,149
2023-01-08,domingo,1,2023,8,0,27.5,0,1.56,1.61,139
2023-01-09,lunes,1,2023,9,0,30.8,0,1.59,1.72,103
2023-01-10,martes,1,2023,10,0,32.4,0,1.55,1.48,102
2023-01-11,miércoles,1,2023,11,0,28.8,0,1.59,1.5,113
2023-01-12,jueves,1,2023,12,0,29.7,0,1.59,1.76,122
2023-01-13,viernes,1,2023,13,0,30.0,0,1.58,1.6,124
2023-01-14,sábado,1,2023,14,0,28.4,0,1.56,1.44,151
2023-01-15,domingo,1,2023,15,0,31.3,0,1.58,1.58,142
2023-01-16,lunes,1,2023,16,0,29.8,0,1.55,1.54,88
2023-01-17,martes,1,2023,17,0,30.8,0,1.57,1.47,102
2023-01-18,miércoles,1,2023,18,0,28.2,0,1.6,1.48,94
2023-01-19,jueves,1,2023,19,0,29.1,1,1.59,1.51,190
2023-01-20,viernes,1,2023,20,0,31.4,0,1.58,1.55,120
2023-01-21,sábado,1,2023,21,0,29.2,0,1.56,1.67,154
2023-01-22,domingo,1,2023,22,0,33.4,0,1.59,1.66,131
2023-01-23,lunes,1,2023,23,0,29.1,0,1.58,1.63,99
2023-01-24,martes,1,2023,24,0,30.3,0,1.53,1.47,118
2023-01-25,miércoles,1,2023,25,0,31.7,0,1.59,1.74,115
2023-01-26,jueves,1,2023,26,0,27.0,0,1.58,1.65,105
2023-01-27,viernes,1,2023,27,0,26.3,0,1.6,1.58,143
2023-01-28,sábado,1,2023,28,0,26.7,0,1.55,1.65,169
2023-01-29,domingo,1,2023,29,0,32.2,0,1.51,1.64,140
2023-01-30,lunes,1,2023,30,0,28.6,0,1.58,1.6,106
2023-01-31,martes,1,2023,31,0,34.7,0,1.58,1.6,94
2023-02-01,miércoles,2,2023,32,0,28.4,0,1.54,1.5,121
2023-02-02,jueves,2,2023,33,0,29.9,0,1.56,1.59,103
2023-02-03,viernes,2,2023,34,0,32.6,0,1.63,1.69,121
2023-02-04,sábado,2,2023,35,0,33.4,1,1.57,1.53,194
2023-02-05,domingo,2,2023,36,0,33.5,0,1.59,1.56,120
2023-02-06,lunes,2,2023,37,0,31.7,0,1.56,1.67,116
2023-02-07,martes,2,2023,38,0,31.3,0,1.53,1.64,90
2023-02-08,miércoles,2,2023,39,0,30.3,0,1.57,1.61,105
2023-02-09,jueves,2,2023,40,0,30.6,0,1.57,1.63,95
2023-02-10,viernes,2,2023,41,0,27.9,0,1.57,1.64,125
2023-02-11,sábado,2,2023,42,0,27.3,0,1.57,1.59,156
2023-02-12,domingo,2,2023,43,0,28.9,1,1.58,1.55,188
2023-02-13,lunes,2,2023,44,0,28.4,0,1.57,1.52,104
2023-02-14,martes,2,2023,45,0,27.8,1,1.55,1.5,176
2023-02-15,miércoles,2,2023,46,0,30.0,0,1.59,1.52,110
2023-02-16,jueves,2,2023,47,0,30.4,0,1.54,1.5,118
2023-02-17,viernes,2,2023,48,0,28.6,0,1.53,1.48,120
2023-02-18,sábado,2,2023,49,0,31.3,1,1.59,1.62,224
2023-02-19,domingo,2,2023,50,0,26.0,0,1.59,1.7,148
2023-02-20,lunes,2,2023,51,0,27.8,0,1.57,1.5,104
2023-02-21,martes,2,2023,52,0,26.6,0,1.55,1.62,105
2023-02-22,miércoles,2,2023,53,0,24.2,0,1.56,1.59,114
2023-02-23,jueves,2,2023,54,0,27.7,0,1.57,1.51,108
2023-02-24,viernes,2,2023,55,0,27.5,0,1.54,1.65,131
2023-02-25,sábado,2,2023,56,0,30.6,0,1.56,1.55,157
2023-02-26,domingo,2,2023,57,0,28.8,0,1.59,1.62,145
2023-02-27,lunes,2,2023,58,0,25.3,1,1.6,1.65,181
2023-02-28,martes,2,2023,59,0,31.0,0,1.57,1.55,102
2023-03-01,miércoles,3,2023,60,0,29.6,0,1.59,1.69,95
2023-03-02,jueves,3,2023,61,0,28.2,0,1.54,1.5,103
2023-03-03,viernes,3,2023,62,0,26.5,0,1.59,1.69,113
2023-03-04,sábado,3,2023,63,0,24.9,1,1.56,1.56,208
2023-03-05,domingo,3,2023,64,0,25.9,0,1.58,1.66,115
2023-03-06,lunes,3,2023,65,0,28.7,0,1.57,1.56,90
2023-03-07,martes,3,2023,66,0,30.2,0,1.6,1.64,98
2023-03-08,miércoles,3,2023,67,0,29.3,0,1.56,1.61,85
2023-03-09,jueves,3,2023,68,0,25.1,1,1.59,1.55,181
2023-03-10,viernes,3,2023,69,0,23.7,0,1.57,1.62,119
2023-03-11,sábado,3,2023,70,0,26.1,0,1.57,1.58,142
2023-03-12,domingo,3,2023,71,0,22.2,0,1.57,1.71,152
2023-03-13,lunes,3,2023,72,0,26.2,0,1.56,1.59,97
2023-03-14,martes,3,2023,73,0,25.1,0,1.58,1.71,83
2023-03-15,miércoles,3,2023,74,0,24.3,0,1.57,1.63,96
2023-03-16,jueves,3,2023,75,0,21.9,0,1.58,1.62,119
2023-03-17,viernes,3,2023,76,0,26.0,0,1.58,1.53,122
2023-03-18,sábado,3,2023,77,0,23.8,0,1.59,1.62,163
2023-03-19,domingo,3,2023,78,0,22.3,0,1.59,1.64,155
2023-03-20,lunes,3,2023,79,0,18.8,0,1.55,1.53,98
2023-03-21,martes,3,2023,80,0,24.3,0,1.59,1.56,116
